narrative_id,author_type,sentence_index,sentence_text,is_passive,is_agentless,has_first_person,has_agency_verb,agency_score,voice,compound,positive,negative,neutral,sentiment_label,intensity,affective_words
C025,caregiver,39,She did not want to spend her last days in a delirious haze.,False,False,False,False,0.5,active,-0.0572,0.0,0.092,0.908,negative,0.0572,0
C025,caregiver,40,She did not want the cognitive curtain to fall before she herself had left the stage.,False,False,False,False,0.5,active,-0.0572,0.0,0.075,0.925,negative,0.0572,0
C025,caregiver,41,"I had not understood, or had willed myself not to understand, that with her intent look my patient had meant that, when the time came, she wanted me to provide her with the means to end her life on her terms.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,42,"I support the Washington Earth with Dignity Act, but I had not anticipated that I would enact such a death and not in a patient whom I had come to love.",False,False,True,False,0.8,active,0.4854,0.227,0.128,0.645,positive,0.4854,0
C025,caregiver,43,"When I became a doctor, I didn't think that I was going to be doing this.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,44,But I didn't want anyone else to do it.,False,False,True,False,0.8,active,-0.0857,0.0,0.143,0.857,negative,0.0857,0
C025,caregiver,45,I was her doctor.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,46,"I would be her doctor carrying out her most profound wish, one that was her right, granted to her by a vote of her fellow citizens.",False,False,True,False,0.8,active,0.6096,0.172,0.0,0.828,positive,0.6096,0
C025,caregiver,47,But I had no idea what this Death with Dignity entailed.,False,False,True,False,0.8,active,-0.7709,0.171,0.444,0.385,negative,0.7709,0
C025,caregiver,48,"I wasn't sure how to start, and my ambivalence halted even an initial attempt to get started.",True,True,True,False,0.3,passive,-0.2411,0.0,0.109,0.891,negative,0.2411,0
C025,caregiver,49,"My patient's friends called me several times at her behest, but I remained immobile.",False,False,True,False,0.8,active,0.2617,0.136,0.0,0.864,positive,0.2617,0
C025,caregiver,50,"Resourceful, her friends explained the process to me, set the appointment for the required second opinion, and made sure that I had received word of the consulting doctor's concurrence.",False,False,True,True,1.0,active,0.6597,0.167,0.0,0.833,positive,0.6597,0
C025,caregiver,51,"As the process then wended its way on the prosaic path of forms, confirmations, waiting periods, repeated confirmations of intent, and documentation that she was not depressed, I visited with my patient several times.",False,False,True,False,0.8,active,0.4023,0.076,0.0,0.924,positive,0.4023,0
C025,caregiver,52,"She would look at me with sunken eyes tight with pain, her breathing so shallow, words barely a whisper, shake her head when I offered the pain medication.",False,False,True,False,0.8,active,-0.7927,0.0,0.243,0.757,negative,0.7927,1
C025,caregiver,53,"We touched on existential beliefs, and she reassured me that she was at peace with her decision.",False,False,True,False,0.8,active,0.7351,0.292,0.0,0.708,positive,0.7351,0
C025,caregiver,54,"She didn't think that there was life after death and so—she'd nod again, say again—she was ready.",False,False,False,False,0.5,active,-0.34,0.117,0.182,0.701,negative,0.34,0
C025,caregiver,55,"At home, I cried and thought how difficult it is to let one singular light go out.",False,False,True,False,0.8,active,-0.6249,0.0,0.254,0.746,negative,0.6249,0
C025,caregiver,56,I pondered the nature of death and that this person was the only one like her on the planet.,False,False,True,False,0.8,active,-0.34,0.107,0.167,0.726,negative,0.34,0
C025,caregiver,57,"I thought of our relationship and all that she had given me, all that we had shared.",False,False,True,False,0.8,active,0.34,0.13,0.0,0.87,positive,0.34,0
C025,caregiver,58,"And then I wrote the prescription for the secobarbital that she had requested: 37 capsules to be opened, the powder stirred into the choking bitter slurry that she would have to work hard to swallow and to keep down as her last act in life.",True,True,True,True,0.5,passive,-0.7351,0.0,0.146,0.854,negative,0.7351,0
C025,caregiver,59,I went to see my patient one last time.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,60,"She looked suspended in time: in bed, reduced, waiting, a book open at her side.",True,True,False,False,0.0,passive,-0.4767,0.0,0.181,0.819,negative,0.4767,0
C025,caregiver,61,"I sat on her bed, talking with her quietly, leaning in.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,62,I felt tears rising up into my eyes.,False,False,True,False,0.8,active,-0.2263,0.0,0.213,0.787,negative,0.2263,0
C025,caregiver,63,She thanked me for coming.,False,False,False,False,0.5,active,0.4404,0.42,0.0,0.58,positive,0.4404,0
C025,caregiver,64,"Again, as per protocol, and perhaps for me, she repeated that she wanted to proceed with ending her life.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,65,"Then, as I held her hand, her friend came into the room and said, ""Jeri is on the phone.",False,False,True,False,0.8,active,0.7506,0.274,0.0,0.726,positive,0.7506,0
C025,caregiver,66,"You asked me to call her?""",False,False,False,True,0.7,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,67,"My patient closed her eyes and nodded, and the friend reached the telephone between my patient and me.",False,False,False,False,0.5,active,0.5574,0.223,0.0,0.777,positive,0.5574,0
C025,caregiver,68,My patient separated her hand from mine and took the telephone.,False,False,False,False,0.5,active,0.4939,0.242,0.0,0.758,positive,0.4939,0
C025,caregiver,69,"I straightened up, taken aback.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,70,I realized that the well-meaning friend had broken the plane of contact between my patient and me.,False,False,True,True,1.0,active,0.0258,0.15,0.146,0.704,neutral,0.0258,0
C025,caregiver,71,"In 15 years in clinic, I can't recall a time that someone has breached that sacred space without asking me first.",False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,72,And my patient had taken the telephone.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,73,But what did I expect?,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,74,"Did I expect she would say, ""Can I call her back?",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,75,"I'm with my doctor""?",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,76,And then I noted how her hoarse voice took new en- • ergy as she began to speak to the person on the other end of the line.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,77,"As for me, she looked up vaguely and waved me goodbye or away and went back to her call.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,78,"I turned to her friend, who thanked me with a gentle, final smile.",False,False,True,False,0.8,active,0.8885,0.561,0.0,0.439,positive,0.8885,0
C025,caregiver,79,"I stood there for another moment, or two, or three.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,80,"And then with nothing to do, I walked out of the room, down the stairs, and out onto the front porch into the bleached morning sun.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,81,"I felt bereft, at a loss, disoriented.",False,False,True,False,0.8,active,-0.5859,0.0,0.49,0.51,negative,0.5859,0
C025,caregiver,82,"I realized, suddenly, that I was hot her doctor anymore.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,83,"As doctors, we say that we ""lose"" a patient.",False,False,True,False,0.8,active,-0.4019,0.0,0.252,0.748,negative,0.4019,0
C025,caregiver,84,But that's an illusion.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,85,"When our patients die, we lose a part of ourselves.",False,False,True,False,0.8,active,-0.765,0.0,0.452,0.548,negative,0.765,0
C025,caregiver,86,"That loss often happens incrementally: the diagnosis, the variable decline, more symptoms, less independence, fewer visits, then fewer telephone calls, then a final notice and perhaps a goodbye, and then we sign the death certificate and our role as their physician is over.",False,False,True,False,0.8,active,-0.7351,0.0,0.131,0.869,negative,0.7351,1
C025,caregiver,87,"In my patient's choice of Death with Dignity, she was choosing to depart the medical realm.",False,False,False,True,0.7,active,-0.296,0.131,0.189,0.68,negative,0.296,0
C025,caregiver,88,And she was choosing to leave me—a part of that realm—as well.,False,False,False,True,0.7,active,0.2263,0.158,0.09,0.752,positive,0.2263,0
C025,caregiver,89,"As I stood there on the porch in the early morning sun, the full impact ofthat truth came upon me.",False,False,True,False,0.8,active,0.3182,0.108,0.0,0.892,positive,0.3182,0
C025,caregiver,90,"I realized, suddenly, that I was not her doctor anymore in a way more specific and acute than I have experienced before.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,91,"In a strange and painful way, I had facilitated the loss; it had been by my pen and writing on the white prescription paper that had given her the means.",False,False,True,False,0.8,active,-0.7184,0.0,0.206,0.794,negative,0.7184,0
C025,caregiver,92,But that piece of paper was just a thin last action in a much greater transition.,False,False,False,False,0.5,active,0.5023,0.178,0.0,0.822,positive,0.5023,0
C025,caregiver,93,My patient had wrested control away from me and from the medical system.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,94,As was her right.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C025,caregiver,95,"I felt a pang of regret, almost embarrassment, at my resistance to recognize her truth and at my overstaying, metaphorically, at her deathbed.",False,False,True,False,0.8,active,-0.4779,0.083,0.195,0.722,negative,0.4779,0
C025,caregiver,96,"Her path was her choice, her place with her friends and whatever space and time or bare earth might await her.",False,False,False,False,0.5,active,0.5423,0.191,0.0,0.809,positive,0.5423,0
C026,caregiver,0,Mrs. Connor was a 51-year-old woman with stage IV colon cancer who was referred to our clinical trials unit after receiving extensive salvage chemotherapy.,True,True,False,False,0.0,passive,-0.6597,0.0,0.161,0.839,negative,0.6597,0
C026,caregiver,1,She was hospitalized for hyperbilirubinemia and possible biliary decompression in preparation for trial enrollment.,True,True,False,False,0.0,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,2,"Within seconds of meeting her, I knew that she would not be a candidate for experimental therapy.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,3,"She was severely cachectic and debilitated, barely able to sit up in bed.",False,False,False,False,0.5,active,-0.4588,0.0,0.2,0.8,negative,0.4588,0
C026,caregiver,4,Her belly was tensely swollen.,False,False,False,False,0.5,active,-0.296,0.0,0.355,0.645,negative,0.296,0
C026,caregiver,5,An abdominal CT scan revealed extensive ascites and hepatic metastases nearly replacing the liver.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,6,I knew that I was about to embark on the heart-wrenching task of discussing goals of care with a woman approaching the end of her life.,False,False,True,False,0.8,active,0.4939,0.113,0.0,0.887,positive,0.4939,0
C026,caregiver,7,I introduced myself and asked Mrs. Connor what she understood about her illness.,False,False,True,True,1.0,active,-0.4019,0.0,0.184,0.816,negative,0.4019,0
C026,caregiver,8,She accurately outlined her medical history.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,9,I then asked about her goals.,False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,10,"“I want to be cured, but I guess that isn't possible,” she said.",True,True,True,False,0.3,passive,0.0387,0.087,0.0,0.913,neutral,0.0387,0
C026,caregiver,11,"When I asked her what else was important to her, she spoke about abdominal and leg swelling, mobility, breathing: practical quality-of-life issues.",False,False,True,True,1.0,active,0.2023,0.079,0.0,0.921,positive,0.2023,0
C026,caregiver,12,"She continued, “My family.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,13,"I love my family, and I want to spend as much time with them as possible.",False,False,True,False,0.8,active,0.6705,0.282,0.0,0.718,positive,0.6705,0
C026,caregiver,14,I have four kids and five grandkids.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,15,"My 35-year old son, Sam, is my oldest.”",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,16,I asked whether she would like me to meet with her and her family together.,False,False,True,True,1.0,active,0.3612,0.152,0.0,0.848,positive,0.3612,0
C026,caregiver,17,She said that she did but that Sam was the only family that she needed then.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,18,She called Sam on her cell phone and handed it to me.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,19,I introduced myself and asked Sam whether he was planning to visit the hospital today.,False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,20,"If so, I would be happy to discuss her condition with him.",False,False,True,False,0.8,active,0.5719,0.252,0.0,0.748,positive,0.5719,0
C026,caregiver,21,"When he suggested talking by phone, I concluded that he must not understand the gravity and sensitivity of the topics that I wanted to discuss.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,22,"Nonetheless, Sam was clearly the key figure in his mother's life, and I did not know how accessible he would be after I hung up the phone.",False,False,True,False,0.8,active,0.4019,0.094,0.0,0.906,positive,0.4019,0
C026,caregiver,23,"I therefore seized the opportunity and stated, “I want to discuss options for her care.”",False,False,True,False,0.8,active,0.4767,0.24,0.0,0.76,positive,0.4767,0
C026,caregiver,24,“Are you going to put in the drain to take care of jaundice?”,False,False,False,False,0.5,active,0.4939,0.211,0.0,0.789,positive,0.4939,0
C026,caregiver,25,"“No, I don't think that will help.”",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,26,“Then what do you suggest?”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,27,"We were finally getting to the crux of the issue, but I felt uncomfortable breaking such profoundly bad news over the phone in the presence of Mrs. Connor, who had not yet heard the news herself.",False,False,True,False,0.8,active,-0.8462,0.0,0.193,0.807,negative,0.8462,1
C026,caregiver,28,"“I haven't spoken to your mother about this yet, so we can speak when you get here.”",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,29,“Go ahead and tell me now.”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,30,He had taken charge.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,31,I am sorry to say that I think we need to stop treating her cancer and focus entirely on her quality of life.”,False,False,True,False,0.8,active,-0.7845,0.0,0.283,0.717,negative,0.7845,0
C026,caregiver,32,"“Well, I have business to take care of today.",False,False,True,False,0.8,active,0.4939,0.286,0.0,0.714,positive,0.4939,0
C026,caregiver,33,I can meet you there this afternoon.”,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,34,Sam was all business.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,35,"When I met him later that day, I extended my hand and he shook mine firmly in a businesslike manner.",False,False,True,False,0.8,active,0.4215,0.142,0.062,0.796,positive,0.4215,0
C026,caregiver,36,"“Your mother was singing your praises,” I began.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,37,“I'm her right hand.”,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,38,“You carry a heavy load.”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,39,“It's no big deal.,False,False,False,False,0.5,active,-0.296,0.0,0.423,0.577,negative,0.296,0
C026,caregiver,40,I'm used to it.”,True,True,True,False,0.3,passive,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,41,"I turned to address Mrs. Connor, “Sam obviously loves you a great deal.”",False,False,True,False,0.8,active,0.8316,0.415,0.0,0.585,positive,0.8316,0
C026,caregiver,42,"He broke in, “I buy her flowers every week.”",False,False,True,False,0.8,active,-0.4215,0.0,0.259,0.741,negative,0.4215,1
C026,caregiver,43,“I saw a picture of your kids on your mom's phone.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,44,You have a beautiful family.”,False,False,False,False,0.5,active,0.5994,0.494,0.0,0.506,positive,0.5994,0
C026,caregiver,45,“I worry about the little one.,False,False,True,False,0.8,active,-0.4404,0.0,0.367,0.633,negative,0.4404,0
C026,caregiver,46,“How old is he?”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,47,“Have you spoken to him about your mother's condition?”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,48,"“Yes, in a way.”",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,49,“Has he asked about or mentioned death or heaven?”,False,False,False,True,0.7,active,-0.5994,0.0,0.328,0.672,negative,0.5994,0
C026,caregiver,50,“We can discuss ways to help you speak with him.”,False,False,True,False,0.8,active,0.4019,0.231,0.0,0.769,positive,0.4019,0
C026,caregiver,51,It's all part of life.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,52,He'll be all right.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,53,"He'll have to deal with it, just like I always have.",False,False,True,False,0.8,active,0.3612,0.2,0.0,0.8,positive,0.3612,1
C026,caregiver,54,"I saw my cousin die of multiple sclerosis, so I know what it's all about.",False,False,True,False,0.8,active,-0.5994,0.0,0.218,0.782,negative,0.5994,0
C026,caregiver,55,"For me, everything is black and white.”",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,56,"For a moment, I thought that he was referring to how difficult life was growing up as an African American.",False,False,True,False,0.8,active,-0.2023,0.077,0.113,0.811,negative,0.2023,0
C026,caregiver,57,"“I had to grow up fast, take care of my family, and run my own businesses.",False,False,True,False,0.8,active,0.4939,0.176,0.0,0.824,positive,0.4939,0
C026,caregiver,58,I don't worry about shades of gray.”,False,False,True,False,0.8,active,0.3412,0.286,0.0,0.714,positive,0.3412,0
C026,caregiver,59,"I then realized that “black and white” meant taking a stand, never doubting, taking care of business.",False,False,True,False,0.8,active,-0.1511,0.104,0.134,0.763,negative,0.1511,1
C026,caregiver,60,"Sam had the drive to survive, a siege mentality.",False,False,False,True,0.7,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,61,I then asked his understanding of his mother's illness.,False,False,True,True,1.0,active,-0.4019,0.0,0.252,0.748,negative,0.4019,0
C026,caregiver,62,"Like his mother, he tooaccurately described her medical history.",False,False,False,False,0.5,active,0.3612,0.238,0.0,0.762,positive,0.3612,0
C026,caregiver,63,He ended by asking about the biliary stent.,False,False,False,True,0.7,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,64,“I am afraid that placing the drain will do no good.,False,False,True,False,0.8,active,-0.3412,0.0,0.194,0.806,negative,0.3412,0
C026,caregiver,65,"There are so many tumors in the liver that draining one area will not help,” I responded.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,66,“Then what do you propose?”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,67,"“I think that we should focus entirely on her comfort, her quality of life.",False,False,True,False,0.8,active,0.4144,0.175,0.0,0.825,positive,0.4144,0
C026,caregiver,68,I wish that we had better treatments.”,False,False,True,False,0.8,active,0.6808,0.528,0.0,0.472,positive,0.6808,0
C026,caregiver,69,We discussed practical aspects of optimizing her quality of life.,False,False,True,False,0.8,active,0.4588,0.25,0.0,0.75,positive,0.4588,0
C026,caregiver,70,I then stood to leave the room.,False,False,True,False,0.8,active,-0.0516,0.0,0.167,0.833,negative,0.0516,0
C026,caregiver,71,"When I did, Sam also stood and said, “Mom, I'm going to step out for a minute to get a drink of water.”",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,72,"Once out of earshot, Sam got down to business.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,73,He spoke about the details of his mother's impending death.,False,False,False,False,0.5,active,-0.5994,0.0,0.302,0.698,negative,0.5994,0
C026,caregiver,74,"He explained how, at age 12, he assumed the responsibility of attending to his older cousin's daily needs as she gradually succumbed to multiple sclerosis.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,75,"He bathed her, changed her diapers and feminine pads, and did whateverelse was necessary.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,76,He never shed a tear during our conversation.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
C026,caregiver,77,“I had to grow up fast.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,78,"I had a job to do, and no one else was there to do it.",False,False,True,False,0.8,active,-0.296,0.0,0.136,0.864,negative,0.296,0
C026,caregiver,79,Now I run my businesses four days a week,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,80,so I can care for my mom the other days.”,False,False,True,False,0.8,active,0.5367,0.278,0.0,0.722,positive,0.5367,0
C026,caregiver,81,The “black and white” theme reemerged.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,82,"“That sounds difficult,” I replied.",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,83,“It is what it is.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,84,It's black and white.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,85,"When my cousin was near the end, she said she wanted to be buried back in Missouri, so I told her not to worry, we would take care of it.",True,True,True,False,0.3,passive,0.6814,0.167,0.0,0.833,positive,0.6814,0
C026,caregiver,86,But I knew transporting her body would cost a lot.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,87,"So, after she died, we rented a casket, bought flowers, displayed a beautiful picture of her during the funeral, and then donated her body to science so we didn't have to buy a casket or plot.",False,False,True,False,0.8,active,-0.296,0.091,0.142,0.767,negative,0.296,0
C026,caregiver,88,She didn't know the difference.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,89,She was already in heaven anyway.,False,False,False,False,0.5,active,0.5106,0.398,0.0,0.602,positive,0.5106,0
C026,caregiver,90,I plan to do the same for my mother.,False,False,True,True,1.0,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,91,"She wants to be buried in Tennessee where she was born, and I told her I would take care of it.",True,True,True,False,0.3,passive,0.4939,0.138,0.0,0.862,positive,0.4939,0
C026,caregiver,92,But I have a kid in college and business expenses.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,93,I can't afford to send her body back to Tennessee.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,94,I would rather spend money on her now when she can appreciate it.,False,False,True,False,0.8,active,0.4019,0.184,0.0,0.816,positive,0.4019,0
C026,caregiver,95,"Like I said, I buy her flowers every week.”",False,False,True,False,0.8,active,0.3612,0.238,0.0,0.762,positive,0.3612,1
C026,caregiver,96,"As Sam spoke, he evoked the image of a lonely soldier standing sentry on a cold, dark, and ancient fortress wall, guarding against the enemy lurking in the shadows.",False,False,False,False,0.5,active,-0.7579,0.0,0.224,0.776,negative,0.7579,0
C026,caregiver,97,"I realized that he stood post for his cousin who died of multiple sclerosis, guarded those walls until death overwhelmed her.",False,False,True,False,0.8,active,-0.8074,0.045,0.281,0.674,negative,0.8074,1
C026,caregiver,98,"Then he stood post for his mother, who was given 6 months but was still alive a year later.",True,True,False,False,0.0,passive,0.5267,0.159,0.0,0.841,positive,0.5267,0
C026,caregiver,99,"And through it all, he guarded his own family.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C026,caregiver,100,I was saddened by the thought of Sam promising his mother a simple white cross under an ancient oak tree in Tennessee but instead donating her body to science.,True,False,True,False,0.5,passive,-0.09,0.06,0.071,0.87,negative,0.09,0
C026,caregiver,101,"I said a silent prayer for Sam to one day be able to lay down his weapon, descend the wall, turn his face toward the sky, and breathe.",False,False,True,False,0.8,active,-0.296,0.0,0.075,0.925,negative,0.296,0
C027,caregiver,0,"As soon as I arrived for morning rounds, the resident pulled me aside and said, “You need to talk to Chris.”",False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,1,"“Why?” “Mr. Simons died last night, and Chris took it pretty hard.",False,False,False,False,0.5,active,-0.2023,0.186,0.291,0.523,negative,0.2023,0
C027,caregiver,2,He was crying.”,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,3,I was attending on the inpatient medicine service of our VA hospital and had come in for Saturday morning rounds.,False,False,True,False,0.8,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,4,Chris was a medical student on the first clinical rotation of his junior year.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,5,"When he started his rotation, one of the patients he picked up was Mr. Simons.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,6,"At 6 feet, 5 inches, Mr. Simons had been a big, strong farmer.",False,False,False,False,0.5,active,0.5106,0.216,0.0,0.784,positive,0.5106,0
C027,caregiver,7,"Even into his 80s, he had been working every day and reigning as the patriarch of a large, close-knit rural Indiana family until, over several years, a series of events had turned him into a dependent invalid.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,1
C027,caregiver,8,Renal cancer required a nephrectomy.,False,False,False,False,0.5,active,-0.6597,0.0,0.524,0.476,negative,0.6597,0
C027,caregiver,9,Recurrence in the other kidney required a second nephrectomy and chronic hemodialysis.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,10,A stroke left him hemiparetic and aphasic but cognitively intact.,False,False,False,False,0.5,active,0.296,0.196,0.0,0.804,positive,0.296,0
C027,caregiver,11,"He became frustrated and depressed at his inability to communicate or care for himself, let alone lead his family.",False,False,False,False,0.5,active,-0.802,0.112,0.399,0.49,negative,0.802,0
C027,caregiver,12,"His world was crashing around him, slowly, inexorably.",False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,13,"Hailing from rural Indiana himself, Chris became engrossed in Mr. Simons' care.",True,True,False,False,0.0,passive,0.5859,0.324,0.0,0.676,positive,0.5859,0
C027,caregiver,14,He seemed to understand and resonate with the old man and his family.,False,False,False,False,0.5,active,0.0,0.0,0.0,1.0,neutral,0.0,0
C027,caregiver,15,"He fussed over everyday medical details before and after rounds, and it was clear that the Simonses saw Chris as “The Doctor.”",False,False,False,False,0.5,active,0.3818,0.11,0.0,0.89,positive,0.3818,0
C027,caregiver,16,"Although not fully comfortable in that role, Chris accepted it and worked hard to maximize his patients' care and minimize discomfort.",False,False,False,False,0.5,active,-0.2068,0.186,0.25,0.563,negative,0.2068,0
C027,caregiver,17,"Mr. Simons had extensive arteriosclerosis, which caused not only a stroke but also multiple small heart attacks and intermittent, severe bouts of angina.",False,False,False,False,0.5,active,-0.1154,0.175,0.219,0.605,negative,0.1154,0
C027,caregiver,18,"On two occasions, episodes of chest pain resulted in his being transferred to intensive care where a different set of doctors and nurses would care for him for a few days.",True,True,False,True,0.2,passive,0.4767,0.17,0.088,0.743,positive,0.4767,1
C027,caregiver,19,"Although he always returned to our care after his ICU stays, such interruptions were upsetting to Mr. Simons and his family.",False,False,False,False,0.5,active,-0.3818,0.119,0.215,0.667,negative,0.3818,1
